ID,Dimensions.Height,Dimensions.Length,Dimensions.Width,Engine Information.Driveline,Engine Information.Engine Type,Engine Information.Hybrid,Engine Information.Number of Forward Gears,Engine Information.Transmission,Fuel Information.City mpg,Fuel Information.Fuel Type,Fuel Information.Highway mpg,Identification.Classification,Identification.Make,Indentification.Model,Identification.Year,Engine Information.Engine Statistics.Horsepower,Engine Information.Engine Statistics.Torque
1010,148,98,57,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,29,Automatic transmission,GMC,Terrain,2011,182,172
1011,148,98,57,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,29,Automatic transmission,GMC,Terrain,2011,182,172
1012,148,98,57,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,29,Automatic transmission,GMC,Terrain,2011,182,172
1013,148,98,57,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,29,Automatic transmission,GMC,Terrain,2011,182,172
1014,160,107,48,Front-wheel drive,Acura 2.4L 4 Cylinder 201 hp 172 ft-lbs,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Acura,TSX,2011,201,172
1015,51,131,219,Front-wheel drive,Chevrolet 2.0L 4 Cylinder 260 hp 260 ft-lbs Turbo,TRUE,5,5 Speed Manual,21,Gasoline,29,Manual transmission,Chevrolet,HHR Wagon,2010,260,260
1016,51,131,219,Front-wheel drive,Chevrolet 2.0L 4 Cylinder 260 hp 260 ft-lbs Turbo,TRUE,4,4 Speed Automatic,19,Gasoline,29,Automatic transmission,Chevrolet,HHR Wagon,2010,260,260
1017,210,226,59,Front-wheel drive,Chevrolet 3.5L 6 Cylinder 211 hp 216 ft-lbs FFV,TRUE,4,4 Speed Automatic,18,Gasoline,29,Automatic transmission,Chevrolet,Impala,2010,211,216
1018,190,42,29,Front-wheel drive,Suzuki 2.4L 4 Cylinder 185 hp 170 ft-lbs,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Suzuki,Kizashi,2011,185,170
1019,200,42,29,Front-wheel drive,Suzuki 2.4L 4 Cylinder 185 hp 170 ft-lbs,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Suzuki,Kizashi,2010,185,170
1020,200,42,29,Front-wheel drive,Suzuki 2.4L 4 Cylinder 185 hp 170 ft-lbs,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Suzuki,Kizashi,2010,185,170
1021,157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Convertible,2011,210,221
1022,157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Convertible,2011,210,221
1023,157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Convertible,2010,210,221
1024,157,37,244,Front-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Convertible,2010,210,221
1025,249,80,8,All-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Sport Sedan,2011,210,221
1026,249,80,8,All-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Sport Sedan,2011,210,221
1027,170,37,8,All-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Sport Sedan,2010,210,221
1028,170,37,8,All-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 Sport Sedan,2010,210,221
1029,190,83,49,Front-wheel drive,Chrysler 2.4L 4 cylinder 173 hp 166 ft-lbs,TRUE,6,6 Speed Automatic,18,Gasoline,29,Automatic transmission,Chrysler,200 Convertible,2011,173,166
1030,114,58,24,Front-wheel drive,Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic,19,Gasoline,29,Automatic transmission,Chrysler,200 Convertible,2011,283,260
1031,205,58,24,Front-wheel drive,Chrysler 2.4L 4 cylinder 173 hp 166 ft-lbs,TRUE,4,4 Speed Automatic,20,Gasoline,29,Automatic transmission,Chrysler,Sebring Convertible,2010,173,166
1032,249,80,8,All-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 SportCombi,2011,210,221
1033,134,67,219,Front-wheel drive,Scion 2.4L 4 Cylinder 161hp 162ft-lbs,TRUE,4,4 Speed Automatic,21,Gasoline,29,Automatic transmission,Scion,tC,2010,161,162
1034,134,67,219,Front-wheel drive,Scion 2.4L 4 Cylinder 161hp 162ft-lbs,TRUE,4,4 Speed Automatic,21,Gasoline,29,Automatic transmission,Scion,tC,2010,161,162
1035,249,80,8,All-wheel drive,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Saab,9-3 SportCombi,2010,210,221
1036,127,62,221,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Patriot,2011,158,141
1037,127,62,221,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Patriot,2011,158,141
1038,132,57,219,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Patriot,2010,158,141
1039,132,57,219,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Patriot,2010,158,141
1040,165,192,41,Front-wheel drive,Mercury 2.5L 4 Cylinder 175 hp 172 ft-lbs,TRUE,6,6 Speed Manual,22,Gasoline,29,Manual transmission,Mercury,Milan,2011,175,172
1041,165,192,41,Front-wheel drive,Mercury 2.5L 4 Cylinder 175 hp 172 ft-lbs,TRUE,6,6 Speed Manual,22,Gasoline,29,Manual transmission,Mercury,Milan,2010,175,172
1042,145,228,8,Rear-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,29,Automatic transmission,Lexus,IS,2010,204,185
1043,134,27,8,Rear-wheel drive,Lexus 2.5L 6 Cylinder 204 hp 185 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,29,Automatic transmission,Lexus,IS C,2010,204,185
1044,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,29,Automatic transmission,Buick,Regal,2012,220,258
1045,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,29,Automatic transmission,Buick,Regal,2012,220,258
1046,203,223,64,Front-wheel drive,Buick 2.0L 4 Cylinder 220 hp 258 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,29,Automatic transmission,Buick,Regal,2012,220,258
1047,183,40,67,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,19,Gasoline,29,Automatic transmission,BMW,5 Series Sedan,2011,300,300
1048,172,164,236,Rear-wheel drive,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,20,Gasoline,29,Automatic transmission,Infiniti,G25,2012,218,187
1049,172,164,236,Rear-wheel drive,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,20,Gasoline,29,Automatic transmission,Infiniti,G25,2012,218,187
1050,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,C30,2012,227,236
1051,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,C30,2012,227,236
1052,115,95,21,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Compass,2012,158,141
1053,103,17,228,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,TRUE,8,8 Speed Automatic Select Shift,21,Gasoline,29,Automatic transmission,Audi,A5 Cabriolet,2012,211,258
1054,152,243,57,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,TRUE,5,5 Speed Automatic,19,Gasoline,29,Automatic transmission,Honda,Accord Coupe,2012,271,254
1055,190,242,219,Front-wheel drive,Mazda 2.5L 4 Cylinder 167 hp 168 ft-lbs,TRUE,5,5 Speed Automatic,22,Gasoline,29,Automatic transmission,Mazda,Mazda3 4-Door,2012,167,168
1056,172,19,242,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 115 hp 125 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,23,Gasoline,29,Automatic transmission,Volkswagen,Jetta,2012,115,125
1057,190,153,219,Front-wheel drive,Mazda 2.5L 4 Cylinder 167 hp 168 ft-lbs,TRUE,5,5 Speed Automatic,22,Gasoline,29,Automatic transmission,Mazda,Mazda3 5-Door,2012,167,168
1058,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,29,Automatic transmission,GMC,Terrain,2012,182,172
1059,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,29,Automatic transmission,GMC,Terrain,2012,182,172
1060,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,29,Automatic transmission,GMC,Terrain,2012,182,172
1061,148,98,194,All-wheel drive,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,29,Automatic transmission,GMC,Terrain,2012,182,172
1062,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,C30,2012,227,236
1063,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,C30,2012,227,236
1064,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,C30,2012,227,236
1065,167,155,247,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Volvo,C30,2012,227,236
1066,127,62,221,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Patriot,2012,158,141
1067,127,62,221,Front-wheel drive,Jeep 2.0L 4 Cylinder 158 hp 141 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,29,Manual transmission,Jeep,Patriot,2012,158,141
1068,205,181,16,Front-wheel drive,Volkswagen 2.5L 5 Cylinder 170 hp 177 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,29,Automatic transmission,Volkswagen,Beetle,2012,170,177
1069,183,183,67,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,29,Manual transmission,BMW,5 Series Sedan,2012,300,300
1070,160,107,48,Front-wheel drive,Acura 2.4L 4 Cylinder 201 hp 170 ft-lbs,TRUE,6,6 Speed Manual,21,Gasoline,29,Manual transmission,Acura,TSX,2012,201,170
1071,200,42,29,Front-wheel drive,Suzuki 2.4L 4 Cylinder 180 hp 170 ft-lbs,TRUE,6,6 Speed Manual,20,Gasoline,29,Manual transmission,Suzuki,Kizashi,2012,180,170
1072,170,37,8,Front-wheel drive,Saab 2.0L 4 Cylinder 220 hp 258 ft-lbs Turbo FFV,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,29,Automatic transmission,Saab,9-3 Sport Sedan,2012,220,258
1073,140,143,202,Front-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,22,Gasoline,28,Automatic transmission,Audi,A3,2009,200,207
1074,140,143,202,All-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Audi,A3,2009,200,207
1075,140,143,202,All-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Audi,A3,2009,200,207
1076,120,7,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic,19,Gasoline,28,Automatic transmission,Volvo,C70,2011,227,236
1077,119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,6,6 Speed Manual,20,Gasoline,28,Manual transmission,Volvo,C70,2010,227,236
1078,119,230,44,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,TRUE,5,5 Speed Automatic,19,Gasoline,28,Automatic transmission,Volvo,C70,2010,227,236
1079,152,240,57,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,TRUE,5,5 Speed Automatic,19,Gasoline,28,Automatic transmission,Honda,Accord Coupe,2010,271,251
1080,205,155,57,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Toyota,Avalon,2010,268,248
1081,206,155,57,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Toyota,Avalon,2010,268,248
1082,206,155,57,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Toyota,Avalon,2010,268,248
1083,191,198,29,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Toyota,Camry,2010,268,248
1084,186,198,29,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Toyota,Camry,2010,268,248
1085,191,198,29,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Toyota,Camry,2010,268,248
1086,188,61,82,All-wheel drive,Audi 3.0L 6 Cylinder 310 hp 325 ft-lbs,TRUE,8,8 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,Audi,A6 Sedan,2012,310,325
1087,13,14,229,Front-wheel drive,Toyota 2.4L 4 Cylinder 158 hp 162 ft-lbs.,TRUE,5,5 Speed Manual,21,Gasoline,28,Manual transmission,Toyota,Matrix,2011,158,162
1088,13,42,229,Front-wheel drive,Toyota 2.4L 4 Cylinder 158 hp 162 ft-lbs.,TRUE,5,5 Speed Manual,21,Gasoline,28,Manual transmission,Toyota,Matrix,2010,158,162
1089,23,42,229,Front-wheel drive,Toyota 2.4L 4 Cylinder 158 hp 162 ft-lbs.,TRUE,5,5 Speed Manual,21,Gasoline,28,Manual transmission,Toyota,Matrix,2010,158,162
1090,140,105,91,All-wheel drive,Audi 3.0L 6 Cylinder 310 hp 325 ft-lbs,TRUE,8,8 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,Audi,A7,2012,310,325
1091,210,45,57,Front-wheel drive,Hyundai 3.3L 6 Cylinder 260 hp 233 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Hyundai,Azera,2011,260,233
1092,148,12,24,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,TRUE,4,4 Speed Automatic,22,Gasoline,28,Automatic transmission,Toyota,RAV4,2011,179,172
1093,148,12,62,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,TRUE,4,4 Speed Automatic,22,Gasoline,28,Automatic transmission,Toyota,RAV4,2011,179,172
1094,208,12,62,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 172 ft-lbs.,TRUE,4,4 Speed Automatic,22,Gasoline,28,Automatic transmission,Toyota,RAV4,2011,179,172
1095,109,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Convertible,2012,323,278
1096,109,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Convertible,2012,323,278
1097,109,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Convertible,2011,312,278
1098,109,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Convertible,2011,312,278
1099,132,9,211,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,18,Gasoline,28,Manual transmission,BMW Motorrad,1 Series Convertible,2010,230,200
1100,96,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Coupe,2012,323,278
1101,96,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Coupe,2012,323,278
1102,96,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Coupe,2012,323,278
1103,162,233,41,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Ford,Fusion,2012,240,223
1104,162,233,41,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Ford,Fusion,2012,240,223
1105,200,192,13,Front-wheel drive,Kia 2.7L 6 Cylinder 194 hp 184 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Kia,Optima,2010,194,184
1106,200,192,13,Front-wheel drive,Kia 2.7L 6 Cylinder 194 hp 184 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Kia,Optima,2010,194,184
1107,96,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Coupe,2011,312,278
1108,96,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Coupe,2011,312,278
1109,96,228,125,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 312 hp 278 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,28,Manual transmission,Chevrolet,Camaro Coupe,2011,312,278
1110,173,63,92,All-wheel drive,Kia 2.4L 4 Cylinder 191 hp 181 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Kia,Sorento,2012,191,181
1111,99,87,62,All-wheel drive,Kia 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Kia,Sportage,2012,176,168
1112,99,87,62,All-wheel drive,Kia 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Kia,Sportage,2012,176,168
1113,99,87,62,All-wheel drive,Kia 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Kia,Sportage,2011,176,168
1114,99,87,62,All-wheel drive,Kia 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Kia,Sportage,2011,176,168
1115,188,68,97,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Hyundai,Santa Fe,2011,175,169
1116,188,68,97,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Hyundai,Santa Fe,2011,175,169
1117,188,68,97,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Hyundai,Santa Fe,2010,175,169
1118,188,68,97,Front-wheel drive,Hyundai 2.4L 4 Cylinder 175 hp 169 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Hyundai,Santa Fe,2010,175,169
1119,5,33,143,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,TRUE,6,6 Speed Automatic,18,Gasoline,28,Automatic transmission,Ford,Taurus,2012,263,249
1120,5,33,143,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,TRUE,6,6 Speed Automatic,18,Gasoline,28,Automatic transmission,Ford,Taurus,2011,263,249
1121,5,33,143,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,TRUE,6,6 Speed Automatic,18,Gasoline,28,Automatic transmission,Ford,Taurus,2010,263,249
1122,120,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 170 hp 163 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2012,170,163
1123,120,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 170 hp 163 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2012,170,163
1124,148,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2012,176,168
1125,148,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 170 hp 163 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2012,170,163
1126,109,73,79,Front-wheel drive,Mazda 2.5L 4 Cylinder 161 hp 161 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Mazda,CX-7,2011,161,161
1127,109,73,79,Front-wheel drive,Mazda 2.5L 4 Cylinder 161 hp 161 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Mazda,CX-7,2011,161,161
1128,109,73,79,Front-wheel drive,Mazda 2.5L 4 Cylinder 161 hp 161 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Mazda,CX-7,2011,161,161
1129,109,73,79,Front-wheel drive,Mazda 2.5L 4 Cylinder 161 hp 161 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Mazda,CX-7,2010,161,161
1130,109,73,79,Front-wheel drive,Mazda 2.5L 4 Cylinder 161 hp 161 ft-lbs,TRUE,5,5 Speed Automatic Select Shift,20,Gasoline,28,Automatic transmission,Mazda,CX-7,2010,161,161
1131,148,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2011,176,168
1132,148,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 170 hp 163 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2011,170,163
1133,148,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 176 hp 168 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2011,176,168
1134,148,47,29,All-wheel drive,Hyundai 2.4L 4 Cylinder 170 hp 163 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2011,170,163
1135,132,9,211,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,18,Gasoline,28,Manual transmission,BMW Motorrad,1 Series Convertible,2011,230,200
1136,132,9,211,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,28,Manual transmission,BMW,1 Series Convertible,2011,300,300
1137,142,9,211,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,18,Gasoline,28,Manual transmission,BMW Motorrad,1 Series Coupe,2010,230,200
1138,142,9,211,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,BMW Motorrad,1 Series Coupe,2010,230,200
1139,148,47,29,Four-wheel drive,Hyundai 2.4L 4 Cylinder 170 hp 163 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,21,Gasoline,28,Automatic transmission,Hyundai,Tucson,2010,170,163
